GC%_100bpWindowSize	FrequencyAcrossAssembly	SampleID	SequencingTechnology	RelativeDepth
39.0	170	02_R1896	Illumina_DP_PBN	0.869882014726649
40.0	308	02_R1896	Illumina_DP_PBN	0.8535669441364284
41.0	484	02_R1896	Illumina_DP_PBN	0.863449166616017
42.0	744	02_R1896	Illumina_DP_PBN	0.851476234624487
43.0	940	02_R1896	Illumina_DP_PBN	0.8384330716727999
44.0	1346	02_R1896	Illumina_DP_PBN	0.842217346885655
45.0	1859	02_R1896	Illumina_DP_PBN	0.8459909877150397
46.0	2431	02_R1896	Illumina_DP_PBN	0.8341831402051594
47.0	3348	02_R1896	Illumina_DP_PBN	0.8310965875422794
48.0	4748	02_R1896	Illumina_DP_PBN	0.8260234708363695
49.0	6691	02_R1896	Illumina_DP_PBN	0.8233782638785799
50.0	9570	02_R1896	Illumina_DP_PBN	0.8275700415154351
51.0	13497	02_R1896	Illumina_DP_PBN	0.8292828634331483
52.0	18901	02_R1896	Illumina_DP_PBN	0.8337125064526237
53.0	26286	02_R1896	Illumina_DP_PBN	0.8386665789804164
54.0	36277	02_R1896	Illumina_DP_PBN	0.8442744512662634
55.0	49808	02_R1896	Illumina_DP_PBN	0.8558235690366185
56.0	67146	02_R1896	Illumina_DP_PBN	0.8650520964534602
57.0	87830	02_R1896	Illumina_DP_PBN	0.8786283225156604
58.0	114749	02_R1896	Illumina_DP_PBN	0.8938717232812503
59.0	147941	02_R1896	Illumina_DP_PBN	0.9075553064590925
60.0	184226	02_R1896	Illumina_DP_PBN	0.9238123091735895
61.0	221035	02_R1896	Illumina_DP_PBN	0.9411784826179584
62.0	255027	02_R1896	Illumina_DP_PBN	0.9586513257114417
63.0	287347	02_R1896	Illumina_DP_PBN	0.9771266119848966
64.0	308755	02_R1896	Illumina_DP_PBN	0.9963619734787443
65.0	319938	02_R1896	Illumina_DP_PBN	1.0139947503784565
66.0	323145	02_R1896	Illumina_DP_PBN	1.0308727366090886
67.0	312175	02_R1896	Illumina_DP_PBN	1.0487509652862348
68.0	291813	02_R1896	Illumina_DP_PBN	1.0651382118379842
69.0	263416	02_R1896	Illumina_DP_PBN	1.0788423011144312
70.0	229124	02_R1896	Illumina_DP_PBN	1.0918084041272182
71.0	191634	02_R1896	Illumina_DP_PBN	1.1014956020352622
72.0	151680	02_R1896	Illumina_DP_PBN	1.1113215186051495
73.0	119208	02_R1896	Illumina_DP_PBN	1.1164839260192851
74.0	91101	02_R1896	Illumina_DP_PBN	1.1146330107310713
75.0	67793	02_R1896	Illumina_DP_PBN	1.1009551554311945
76.0	49766	02_R1896	Illumina_DP_PBN	1.0688189695158448
77.0	36614	02_R1896	Illumina_DP_PBN	1.0127615700149477
78.0	27017	02_R1896	Illumina_DP_PBN	0.9264639381717253
79.0	19897	02_R1896	Illumina_DP_PBN	0.804370794324782
80.0	15266	02_R1896	Illumina_DP_PBN	0.6651946365481185
81.0	12542	02_R1896	Illumina_DP_PBN	0.49383665011930533
82.0	9638	02_R1896	Illumina_DP_PBN	0.36721698689339966
83.0	7801	02_R1896	Illumina_DP_PBN	0.27206330008656543
84.0	5503	02_R1896	Illumina_DP_PBN	0.18522197177967878
85.0	4029	02_R1896	Illumina_DP_PBN	0.13534714688484886
86.0	3041	02_R1896	Illumina_DP_PBN	0.0931538714745198
87.0	1746	02_R1896	Illumina_DP_PBN	0.07830771972683145
88.0	911	02_R1896	Illumina_DP_PBN	0.061902330241742416
89.0	456	02_R1896	Illumina_DP_PBN	0.057543368969728066
90.0	179	02_R1896	Illumina_DP_PBN	0.07061594724735462
91.0	59	02_R1896	Illumina_DP_PBN	0.06014304225269577
35.0	29	M0016737_0	Illumina_DP_PBN	1.2987893556981998
36.0	76	M0016737_0	Illumina_DP_PBN	1.3017225646181316
37.0	97	M0016737_0	Illumina_DP_PBN	1.2670436231702058
38.0	136	M0016737_0	Illumina_DP_PBN	1.2249990214967834
39.0	172	M0016737_0	Illumina_DP_PBN	1.1954986463817354
40.0	313	M0016737_0	Illumina_DP_PBN	1.1503483675457495
41.0	515	M0016737_0	Illumina_DP_PBN	1.1642852872871703
42.0	753	M0016737_0	Illumina_DP_PBN	1.1460868463680587
43.0	976	M0016737_0	Illumina_DP_PBN	1.1435657027864652
44.0	1399	M0016737_0	Illumina_DP_PBN	1.151162037837659
45.0	1888	M0016737_0	Illumina_DP_PBN	1.1463197399043645
46.0	2501	M0016737_0	Illumina_DP_PBN	1.1376412395166688
47.0	3447	M0016737_0	Illumina_DP_PBN	1.1208991606062488
48.0	4896	M0016737_0	Illumina_DP_PBN	1.1076203400366755
49.0	6847	M0016737_0	Illumina_DP_PBN	1.1005541211408962
50.0	9646	M0016737_0	Illumina_DP_PBN	1.0927347417622242
51.0	13540	M0016737_0	Illumina_DP_PBN	1.0817732002885037
52.0	18903	M0016737_0	Illumina_DP_PBN	1.076809504233583
53.0	26514	M0016737_0	Illumina_DP_PBN	1.068128094235049
54.0	36702	M0016737_0	Illumina_DP_PBN	1.0619819816250393
55.0	50239	M0016737_0	Illumina_DP_PBN	1.0560700281237294
56.0	67650	M0016737_0	Illumina_DP_PBN	1.0507472763689314
57.0	88174	M0016737_0	Illumina_DP_PBN	1.0443720691082374
58.0	115272	M0016737_0	Illumina_DP_PBN	1.0376666492105908
59.0	148976	M0016737_0	Illumina_DP_PBN	1.0332243861516082
60.0	185701	M0016737_0	Illumina_DP_PBN	1.0293703734115243
61.0	222471	M0016737_0	Illumina_DP_PBN	1.0267129256277678
62.0	256069	M0016737_0	Illumina_DP_PBN	1.0232492821120047
63.0	288240	M0016737_0	Illumina_DP_PBN	1.0191147014355908
64.0	309865	M0016737_0	Illumina_DP_PBN	1.0166718984528493
65.0	321029	M0016737_0	Illumina_DP_PBN	1.0147625042996054
66.0	323948	M0016737_0	Illumina_DP_PBN	1.012105105830564
67.0	312834	M0016737_0	Illumina_DP_PBN	1.0098762693414922
68.0	292917	M0016737_0	Illumina_DP_PBN	1.006415843363487
69.0	264770	M0016737_0	Illumina_DP_PBN	1.0049807540765194
70.0	230427	M0016737_0	Illumina_DP_PBN	1.0011999073463833
71.0	192163	M0016737_0	Illumina_DP_PBN	0.9944887733310432
72.0	152417	M0016737_0	Illumina_DP_PBN	0.989518982418879
73.0	119718	M0016737_0	Illumina_DP_PBN	0.9796027174342735
74.0	91547	M0016737_0	Illumina_DP_PBN	0.9654840502806415
75.0	68178	M0016737_0	Illumina_DP_PBN	0.9436817786440544
76.0	50316	M0016737_0	Illumina_DP_PBN	0.909652411367015
77.0	37085	M0016737_0	Illumina_DP_PBN	0.8572197148165029
78.0	27393	M0016737_0	Illumina_DP_PBN	0.7893727332820715
79.0	20396	M0016737_0	Illumina_DP_PBN	0.6973414620152468
80.0	15786	M0016737_0	Illumina_DP_PBN	0.5972725252741726
81.0	13073	M0016737_0	Illumina_DP_PBN	0.4737531005099694
82.0	10075	M0016737_0	Illumina_DP_PBN	0.38151437427550994
83.0	8158	M0016737_0	Illumina_DP_PBN	0.3101379390347067
84.0	5786	M0016737_0	Illumina_DP_PBN	0.2320364921288225
85.0	4404	M0016737_0	Illumina_DP_PBN	0.18619147690929047
86.0	3299	M0016737_0	Illumina_DP_PBN	0.13779548234286296
87.0	1876	M0016737_0	Illumina_DP_PBN	0.1183144320063105
88.0	1085	M0016737_0	Illumina_DP_PBN	0.10527340472392843
89.0	512	M0016737_0	Illumina_DP_PBN	0.09078226053989084
90.0	212	M0016737_0	Illumina_DP_PBN	0.08063725059356859
91.0	68	M0016737_0	Illumina_DP_PBN	0.07672354312134823
35.0	29	M0017522_5	Illumina_DP_PBN	1.1559288576757247
36.0	76	M0017522_5	Illumina_DP_PBN	1.1829542119281937
37.0	95	M0017522_5	Illumina_DP_PBN	1.1161524987176852
38.0	126	M0017522_5	Illumina_DP_PBN	1.0989310957953737
39.0	174	M0017522_5	Illumina_DP_PBN	1.0854398626292237
40.0	318	M0017522_5	Illumina_DP_PBN	1.0838304857882868
41.0	509	M0017522_5	Illumina_DP_PBN	1.0944120150824421
42.0	757	M0017522_5	Illumina_DP_PBN	1.0881192750019402
43.0	987	M0017522_5	Illumina_DP_PBN	1.1064230359152993
44.0	1392	M0017522_5	Illumina_DP_PBN	1.1011922264740215
45.0	1856	M0017522_5	Illumina_DP_PBN	1.103324178595101
46.0	2437	M0017522_5	Illumina_DP_PBN	1.105881110373719
47.0	3410	M0017522_5	Illumina_DP_PBN	1.0965148721158162
48.0	4778	M0017522_5	Illumina_DP_PBN	1.0775118560744412
49.0	6745	M0017522_5	Illumina_DP_PBN	1.068439564717016
50.0	9708	M0017522_5	Illumina_DP_PBN	1.0625733864275382
51.0	13617	M0017522_5	Illumina_DP_PBN	1.053846551128167
52.0	19027	M0017522_5	Illumina_DP_PBN	1.0473691032832084
53.0	26537	M0017522_5	Illumina_DP_PBN	1.0457201034896997
54.0	36534	M0017522_5	Illumina_DP_PBN	1.0418702049586528
55.0	50034	M0017522_5	Illumina_DP_PBN	1.0336978205444523
56.0	67252	M0017522_5	Illumina_DP_PBN	1.0293764374537724
57.0	87996	M0017522_5	Illumina_DP_PBN	1.025682846439087
58.0	114892	M0017522_5	Illumina_DP_PBN	1.023419751134588
59.0	148476	M0017522_5	Illumina_DP_PBN	1.0212666650131295
60.0	185203	M0017522_5	Illumina_DP_PBN	1.0169642478405987
61.0	221600	M0017522_5	Illumina_DP_PBN	1.0141148790818184
62.0	255267	M0017522_5	Illumina_DP_PBN	1.0128047793278294
63.0	287243	M0017522_5	Illumina_DP_PBN	1.0104564268073621
64.0	308940	M0017522_5	Illumina_DP_PBN	1.009455401225035
65.0	319657	M0017522_5	Illumina_DP_PBN	1.0081961490627245
66.0	322226	M0017522_5	Illumina_DP_PBN	1.0063291354109858
67.0	311564	M0017522_5	Illumina_DP_PBN	1.0051319157637255
68.0	292553	M0017522_5	Illumina_DP_PBN	1.0036923589132867
69.0	264311	M0017522_5	Illumina_DP_PBN	1.0029151727634846
70.0	229702	M0017522_5	Illumina_DP_PBN	1.0016862260503057
71.0	191723	M0017522_5	Illumina_DP_PBN	0.999549924033231
72.0	152205	M0017522_5	Illumina_DP_PBN	0.9966494733609382
73.0	119645	M0017522_5	Illumina_DP_PBN	0.9900772791032273
74.0	91620	M0017522_5	Illumina_DP_PBN	0.981272554683457
75.0	68160	M0017522_5	Illumina_DP_PBN	0.9699368997309471
76.0	50269	M0017522_5	Illumina_DP_PBN	0.9518891191756976
77.0	36835	M0017522_5	Illumina_DP_PBN	0.92405903611833
78.0	27125	M0017522_5	Illumina_DP_PBN	0.8818754994438529
79.0	20240	M0017522_5	Illumina_DP_PBN	0.824429729023607
80.0	15564	M0017522_5	Illumina_DP_PBN	0.768545316575253
81.0	12683	M0017522_5	Illumina_DP_PBN	0.688122367229109
82.0	9923	M0017522_5	Illumina_DP_PBN	0.6169663752437595
83.0	8189	M0017522_5	Illumina_DP_PBN	0.5484065231625028
84.0	5774	M0017522_5	Illumina_DP_PBN	0.46524815623641924
85.0	4210	M0017522_5	Illumina_DP_PBN	0.407771388029651
86.0	2992	M0017522_5	Illumina_DP_PBN	0.3351139206703698
87.0	1798	M0017522_5	Illumina_DP_PBN	0.2767868359584434
88.0	1002	M0017522_5	Illumina_DP_PBN	0.24486455707805105
89.0	442	M0017522_5	Illumina_DP_PBN	0.23046889257895997
90.0	181	M0017522_5	Illumina_DP_PBN	0.20009302585635833
91.0	67	M0017522_5	Illumina_DP_PBN	0.1508830521218984
35.0	29	01_R1134	Illumina_DP_PBN	1.1030666108363463
36.0	76	01_R1134	Illumina_DP_PBN	1.205305599848506
37.0	96	01_R1134	Illumina_DP_PBN	1.2254357831591003
38.0	131	01_R1134	Illumina_DP_PBN	1.2347599732487664
39.0	162	01_R1134	Illumina_DP_PBN	1.21063343862734
40.0	309	01_R1134	Illumina_DP_PBN	1.2345859279069957
41.0	511	01_R1134	Illumina_DP_PBN	1.186027675684478
42.0	773	01_R1134	Illumina_DP_PBN	1.1841525902740382
43.0	956	01_R1134	Illumina_DP_PBN	1.1779646056922886
44.0	1377	01_R1134	Illumina_DP_PBN	1.175291607709101
45.0	1868	01_R1134	Illumina_DP_PBN	1.1745196851658641
46.0	2431	01_R1134	Illumina_DP_PBN	1.1788181274317466
47.0	3389	01_R1134	Illumina_DP_PBN	1.170942861555704
48.0	4824	01_R1134	Illumina_DP_PBN	1.1528954686971573
49.0	6766	01_R1134	Illumina_DP_PBN	1.1348892426914106
50.0	9635	01_R1134	Illumina_DP_PBN	1.1150662798157491
51.0	13502	01_R1134	Illumina_DP_PBN	1.1075772645460549
52.0	18767	01_R1134	Illumina_DP_PBN	1.0938767973007484
53.0	26337	01_R1134	Illumina_DP_PBN	1.0801997174830622
54.0	36229	01_R1134	Illumina_DP_PBN	1.0726318574992348
55.0	49719	01_R1134	Illumina_DP_PBN	1.0625255043410329
56.0	66933	01_R1134	Illumina_DP_PBN	1.0558026782983985
57.0	87609	01_R1134	Illumina_DP_PBN	1.0463094483463462
58.0	114491	01_R1134	Illumina_DP_PBN	1.04089144407097
59.0	147992	01_R1134	Illumina_DP_PBN	1.0345637018053473
60.0	184442	01_R1134	Illumina_DP_PBN	1.0276027336634175
61.0	221026	01_R1134	Illumina_DP_PBN	1.0227283840518917
62.0	254865	01_R1134	Illumina_DP_PBN	1.0177015003757466
63.0	286865	01_R1134	Illumina_DP_PBN	1.013241561283943
64.0	308693	01_R1134	Illumina_DP_PBN	1.0093352224807965
65.0	319660	01_R1134	Illumina_DP_PBN	1.006118422717748
66.0	322684	01_R1134	Illumina_DP_PBN	1.0019047413923186
67.0	311633	01_R1134	Illumina_DP_PBN	1.0007936462996876
68.0	291842	01_R1134	Illumina_DP_PBN	1.0000472674260152
69.0	263719	01_R1134	Illumina_DP_PBN	0.9977145305385876
70.0	229251	01_R1134	Illumina_DP_PBN	0.9931705037944818
71.0	191100	01_R1134	Illumina_DP_PBN	0.9926295599735211
72.0	151595	01_R1134	Illumina_DP_PBN	0.9913001534904666
73.0	119138	01_R1134	Illumina_DP_PBN	0.9869814585995419
74.0	90975	01_R1134	Illumina_DP_PBN	0.9789142702307444
75.0	67813	01_R1134	Illumina_DP_PBN	0.9653290356948278
76.0	49842	01_R1134	Illumina_DP_PBN	0.9467782817233534
77.0	36558	01_R1134	Illumina_DP_PBN	0.9143063770908966
78.0	27095	01_R1134	Illumina_DP_PBN	0.8597282487844689
79.0	19983	01_R1134	Illumina_DP_PBN	0.7896632990621755
80.0	15282	01_R1134	Illumina_DP_PBN	0.7062242977036293
81.0	12621	01_R1134	Illumina_DP_PBN	0.587313435800598
82.0	9758	01_R1134	Illumina_DP_PBN	0.482183826499735
83.0	7967	01_R1134	Illumina_DP_PBN	0.3817108860069202
84.0	5706	01_R1134	Illumina_DP_PBN	0.27909993201088423
85.0	4285	01_R1134	Illumina_DP_PBN	0.21074369950430458
86.0	3161	01_R1134	Illumina_DP_PBN	0.15135139700436584
87.0	1867	01_R1134	Illumina_DP_PBN	0.11181208756108789
88.0	1038	01_R1134	Illumina_DP_PBN	0.08187520943317847
89.0	503	01_R1134	Illumina_DP_PBN	0.06198745110538076
90.0	202	01_R1134	Illumina_DP_PBN	0.05121597388636848
91.0	71	01_R1134	Illumina_DP_PBN	0.05050789855397252
35.0	29	M0003941_3	Illumina_DP_PBN	1.5765754438258346
36.0	76	M0003941_3	Illumina_DP_PBN	1.476450442583343
37.0	96	M0003941_3	Illumina_DP_PBN	1.488541275935771
38.0	129	M0003941_3	Illumina_DP_PBN	1.5126539734288769
39.0	173	M0003941_3	Illumina_DP_PBN	1.506821919709871
40.0	322	M0003941_3	Illumina_DP_PBN	1.4501291815550155
41.0	516	M0003941_3	Illumina_DP_PBN	1.4400276250132669
42.0	769	M0003941_3	Illumina_DP_PBN	1.4514102516563412
43.0	959	M0003941_3	Illumina_DP_PBN	1.4438415647044427
44.0	1358	M0003941_3	Illumina_DP_PBN	1.4386650344596448
45.0	1853	M0003941_3	Illumina_DP_PBN	1.4105749819817965
46.0	2513	M0003941_3	Illumina_DP_PBN	1.3923878817786564
47.0	3500	M0003941_3	Illumina_DP_PBN	1.3704609590017554
48.0	4920	M0003941_3	Illumina_DP_PBN	1.3470809368311454
49.0	6829	M0003941_3	Illumina_DP_PBN	1.3323071657265237
50.0	9738	M0003941_3	Illumina_DP_PBN	1.3058682876220231
51.0	13694	M0003941_3	Illumina_DP_PBN	1.2833838652805727
52.0	19062	M0003941_3	Illumina_DP_PBN	1.2588718820696354
53.0	26649	M0003941_3	Illumina_DP_PBN	1.232462659938488
54.0	36557	M0003941_3	Illumina_DP_PBN	1.2133631006388135
55.0	49886	M0003941_3	Illumina_DP_PBN	1.192087450916793
56.0	67288	M0003941_3	Illumina_DP_PBN	1.1728101028729738
57.0	88184	M0003941_3	Illumina_DP_PBN	1.152711006204132
58.0	114849	M0003941_3	Illumina_DP_PBN	1.1351148021756707
59.0	147995	M0003941_3	Illumina_DP_PBN	1.1200145556311973
60.0	184355	M0003941_3	Illumina_DP_PBN	1.1039101698428986
61.0	221734	M0003941_3	Illumina_DP_PBN	1.0866240739691044
62.0	255669	M0003941_3	Illumina_DP_PBN	1.0699326445980077
63.0	287323	M0003941_3	Illumina_DP_PBN	1.0545220783814115
64.0	309586	M0003941_3	Illumina_DP_PBN	1.0394426633922127
65.0	320811	M0003941_3	Illumina_DP_PBN	1.0247118300623257
66.0	324026	M0003941_3	Illumina_DP_PBN	1.009843623552747
67.0	313650	M0003941_3	Illumina_DP_PBN	0.9948033990511048
68.0	292617	M0003941_3	Illumina_DP_PBN	0.9809341745856691
69.0	264491	M0003941_3	Illumina_DP_PBN	0.9647820431052836
70.0	230275	M0003941_3	Illumina_DP_PBN	0.9465413804241196
71.0	191893	M0003941_3	Illumina_DP_PBN	0.9270702870369284
72.0	152218	M0003941_3	Illumina_DP_PBN	0.9083427238441523
73.0	119876	M0003941_3	Illumina_DP_PBN	0.8830950168519511
74.0	91314	M0003941_3	Illumina_DP_PBN	0.8465977408860588
75.0	68199	M0003941_3	Illumina_DP_PBN	0.8003017798380981
76.0	49972	M0003941_3	Illumina_DP_PBN	0.7393852038598362
77.0	36637	M0003941_3	Illumina_DP_PBN	0.6573548383705295
78.0	27081	M0003941_3	Illumina_DP_PBN	0.5588234032865682
79.0	19867	M0003941_3	Illumina_DP_PBN	0.442504398896553
80.0	15295	M0003941_3	Illumina_DP_PBN	0.3337529693642841
81.0	12379	M0003941_3	Illumina_DP_PBN	0.22121138528256423
82.0	9577	M0003941_3	Illumina_DP_PBN	0.14086033691749222
83.0	7894	M0003941_3	Illumina_DP_PBN	0.0963012731195337
84.0	5633	M0003941_3	Illumina_DP_PBN	0.06253381326399206
85.0	4170	M0003941_3	Illumina_DP_PBN	0.04038177500608667
86.0	3096	M0003941_3	Illumina_DP_PBN	0.02655019912209949
87.0	1790	M0003941_3	Illumina_DP_PBN	0.023374676541606534
88.0	1031	M0003941_3	Illumina_DP_PBN	0.019085828407061547
89.0	457	M0003941_3	Illumina_DP_PBN	0.01880141808289775
90.0	200	M0003941_3	Illumina_DP_PBN	0.02529493588900514
91.0	70	M0003941_3	Illumina_DP_PBN	0.0153824079308524
35.0	29	02_R1179	Illumina_DP_PBN	1.1268876425431338
36.0	76	02_R1179	Illumina_DP_PBN	1.0121070381969832
37.0	95	02_R1179	Illumina_DP_PBN	1.1345127838342368
38.0	126	02_R1179	Illumina_DP_PBN	1.13841647512531
39.0	177	02_R1179	Illumina_DP_PBN	1.0983411792001434
40.0	312	02_R1179	Illumina_DP_PBN	1.110133320603534
41.0	506	02_R1179	Illumina_DP_PBN	1.1047238251818543
42.0	767	02_R1179	Illumina_DP_PBN	1.1224785621532123
43.0	967	02_R1179	Illumina_DP_PBN	1.1094906536672957
44.0	1384	02_R1179	Illumina_DP_PBN	1.0990157210602334
45.0	1869	02_R1179	Illumina_DP_PBN	1.0922618954911991
46.0	2464	02_R1179	Illumina_DP_PBN	1.0931601584819268
47.0	3396	02_R1179	Illumina_DP_PBN	1.0966060326436704
48.0	4785	02_R1179	Illumina_DP_PBN	1.087765047776561
49.0	6695	02_R1179	Illumina_DP_PBN	1.0770291523138416
50.0	9495	02_R1179	Illumina_DP_PBN	1.0650631424437107
51.0	13389	02_R1179	Illumina_DP_PBN	1.059597708582035
52.0	18675	02_R1179	Illumina_DP_PBN	1.049083564808494
53.0	26204	02_R1179	Illumina_DP_PBN	1.0497440179724589
54.0	36184	02_R1179	Illumina_DP_PBN	1.0473451434286418
55.0	49751	02_R1179	Illumina_DP_PBN	1.0413232774690704
56.0	66822	02_R1179	Illumina_DP_PBN	1.039573963923503
57.0	87386	02_R1179	Illumina_DP_PBN	1.035536798708061
58.0	114335	02_R1179	Illumina_DP_PBN	1.0339748677241876
59.0	147585	02_R1179	Illumina_DP_PBN	1.0322441564897882
60.0	183765	02_R1179	Illumina_DP_PBN	1.0297186205440232
61.0	220204	02_R1179	Illumina_DP_PBN	1.0268339246829645
62.0	253968	02_R1179	Illumina_DP_PBN	1.0248627248691395
63.0	285942	02_R1179	Illumina_DP_PBN	1.0229785527774655
64.0	307399	02_R1179	Illumina_DP_PBN	1.020220595707845
65.0	318656	02_R1179	Illumina_DP_PBN	1.0178632785886772
66.0	321761	02_R1179	Illumina_DP_PBN	1.012562989835329
67.0	310935	02_R1179	Illumina_DP_PBN	1.0093514799261267
68.0	291350	02_R1179	Illumina_DP_PBN	1.0076459661025112
69.0	263076	02_R1179	Illumina_DP_PBN	1.0030795283462253
70.0	228701	02_R1179	Illumina_DP_PBN	0.9959702699062546
71.0	190987	02_R1179	Illumina_DP_PBN	0.9891569456217031
72.0	151440	02_R1179	Illumina_DP_PBN	0.9796808237338452
73.0	118963	02_R1179	Illumina_DP_PBN	0.9695067775921068
74.0	90943	02_R1179	Illumina_DP_PBN	0.9527945724481087
75.0	67619	02_R1179	Illumina_DP_PBN	0.9299820285061419
76.0	49810	02_R1179	Illumina_DP_PBN	0.8962485556594862
77.0	36633	02_R1179	Illumina_DP_PBN	0.8528103703316432
78.0	26981	02_R1179	Illumina_DP_PBN	0.7963190533007358
79.0	19918	02_R1179	Illumina_DP_PBN	0.730093672750379
80.0	15345	02_R1179	Illumina_DP_PBN	0.661817735180661
81.0	12439	02_R1179	Illumina_DP_PBN	0.584113006657263
82.0	9639	02_R1179	Illumina_DP_PBN	0.5183697294528061
83.0	7713	02_R1179	Illumina_DP_PBN	0.4689565898452969
84.0	5472	02_R1179	Illumina_DP_PBN	0.4091188030541043
85.0	3982	02_R1179	Illumina_DP_PBN	0.3547634265607348
86.0	2943	02_R1179	Illumina_DP_PBN	0.29022256608494784
87.0	1767	02_R1179	Illumina_DP_PBN	0.2392649562043637
88.0	1084	02_R1179	Illumina_DP_PBN	0.19956110148676226
89.0	514	02_R1179	Illumina_DP_PBN	0.15870469991213276
90.0	230	02_R1179	Illumina_DP_PBN	0.11682664400812379
91.0	87	02_R1179	Illumina_DP_PBN	0.09836013478718242
35.0	29	N1176	Illumina_DP_PBN	1.2063090637319471
36.0	76	N1176	Illumina_DP_PBN	1.0992396766258232
37.0	97	N1176	Illumina_DP_PBN	1.242651049306693
38.0	139	N1176	Illumina_DP_PBN	1.2909804756306789
39.0	176	N1176	Illumina_DP_PBN	1.3058363089792975
40.0	328	N1176	Illumina_DP_PBN	1.3162544240497944
41.0	549	N1176	Illumina_DP_PBN	1.3037267433669726
42.0	754	N1176	Illumina_DP_PBN	1.3246201449825796
43.0	999	N1176	Illumina_DP_PBN	1.339274470427717
44.0	1355	N1176	Illumina_DP_PBN	1.3315303701386882
45.0	1845	N1176	Illumina_DP_PBN	1.318970237069822
46.0	2510	N1176	Illumina_DP_PBN	1.3144048693053008
47.0	3491	N1176	Illumina_DP_PBN	1.3052456251719238
48.0	4975	N1176	Illumina_DP_PBN	1.3080186919160202
49.0	6844	N1176	Illumina_DP_PBN	1.2915886629507252
50.0	9707	N1176	Illumina_DP_PBN	1.2639730143740266
51.0	13873	N1176	Illumina_DP_PBN	1.2424921542701046
52.0	19353	N1176	Illumina_DP_PBN	1.2162303789608617
53.0	26739	N1176	Illumina_DP_PBN	1.1960401328022383
54.0	36693	N1176	Illumina_DP_PBN	1.1839865470641764
55.0	50455	N1176	Illumina_DP_PBN	1.165769929400401
56.0	67551	N1176	Illumina_DP_PBN	1.153425452124126
57.0	89121	N1176	Illumina_DP_PBN	1.1362610422529709
58.0	115931	N1176	Illumina_DP_PBN	1.1167185089940976
59.0	149339	N1176	Illumina_DP_PBN	1.1020309344888735
60.0	185727	N1176	Illumina_DP_PBN	1.0844416516579032
61.0	222241	N1176	Illumina_DP_PBN	1.068627343546711
62.0	256141	N1176	Illumina_DP_PBN	1.0537715360080868
63.0	288305	N1176	Illumina_DP_PBN	1.0382155711265846
64.0	309945	N1176	Illumina_DP_PBN	1.025631774155046
65.0	319918	N1176	Illumina_DP_PBN	1.013087918847654
66.0	322993	N1176	Illumina_DP_PBN	1.000820625293934
67.0	313050	N1176	Illumina_DP_PBN	0.9885790132823766
68.0	292721	N1176	Illumina_DP_PBN	0.9747856533767446
69.0	264138	N1176	Illumina_DP_PBN	0.9627445480693557
70.0	229703	N1176	Illumina_DP_PBN	0.9495300485270299
71.0	191447	N1176	Illumina_DP_PBN	0.9355518329661359
72.0	152414	N1176	Illumina_DP_PBN	0.919878265027988
73.0	119722	N1176	Illumina_DP_PBN	0.9039118712707925
74.0	91357	N1176	Illumina_DP_PBN	0.8816637064395985
75.0	68194	N1176	Illumina_DP_PBN	0.8540938703135101
76.0	50256	N1176	Illumina_DP_PBN	0.8231283042298978
77.0	36824	N1176	Illumina_DP_PBN	0.773039026013812
78.0	27162	N1176	Illumina_DP_PBN	0.7112852633928548
79.0	19997	N1176	Illumina_DP_PBN	0.6348175813883143
80.0	15309	N1176	Illumina_DP_PBN	0.5583049218206528
81.0	12433	N1176	Illumina_DP_PBN	0.4765076116793745
82.0	9627	N1176	Illumina_DP_PBN	0.4157233580664585
83.0	7859	N1176	Illumina_DP_PBN	0.3560529497958964
84.0	5610	N1176	Illumina_DP_PBN	0.32352124365948554
85.0	4109	N1176	Illumina_DP_PBN	0.2870498297632733
86.0	2778	N1176	Illumina_DP_PBN	0.24231140517362154
87.0	1784	N1176	Illumina_DP_PBN	0.19074854913932707
88.0	965	N1176	Illumina_DP_PBN	0.16184633111318014
89.0	431	N1176	Illumina_DP_PBN	0.11140481659107261
90.0	187	N1176	Illumina_DP_PBN	0.06503994921492881
91.0	63	N1176	Illumina_DP_PBN	0.016255756237558972
35.0	23	N0072	Illumina_DP_PBN	1.063991212639714
36.0	62	N0072	Illumina_DP_PBN	0.979651652891841
37.0	104	N0072	Illumina_DP_PBN	1.1182536728179076
38.0	129	N0072	Illumina_DP_PBN	1.2025747553645854
39.0	169	N0072	Illumina_DP_PBN	1.2131863815268378
40.0	311	N0072	Illumina_DP_PBN	1.2237686007195392
41.0	482	N0072	Illumina_DP_PBN	1.1864283302492584
42.0	739	N0072	Illumina_DP_PBN	1.2048921195088067
43.0	1003	N0072	Illumina_DP_PBN	1.223571424072666
44.0	1396	N0072	Illumina_DP_PBN	1.2344263556530761
45.0	1839	N0072	Illumina_DP_PBN	1.2331826315373544
46.0	2499	N0072	Illumina_DP_PBN	1.257128791020044
47.0	3507	N0072	Illumina_DP_PBN	1.2634029034335317
48.0	4868	N0072	Illumina_DP_PBN	1.2496918997841882
49.0	6855	N0072	Illumina_DP_PBN	1.2379615872383365
50.0	9776	N0072	Illumina_DP_PBN	1.2194594374259955
